lang;fixation;target;trial;read;entropy
en;6;baklava;2;____ava;-0.000
en;6;baklava;3;____av_;2.648
en;6;baklava;4;___lav_;1.351
en;6;baklava;5;___lav_;1.351
en;6;baklava;6;____ava;-0.000
en;6;baklava;7;__k_ava;-0.000
en;6;baklava;8;___lava;-0.000
en;6;baklava;9;__klava;-0.000
en;6;wendigo;0;___digo;-0.000
en;6;wendigo;1;___digo;-0.000
en;6;wendigo;2;____ig_;1.298
en;6;wendigo;3;___dig_;0.634
en;6;wendigo;4;___digo;-0.000
en;6;wendigo;5;___digo;-0.000
en;6;wendigo;6;____igo;1.149
en;6;wendigo;7;__n_ig_;0.990
en;6;wendigo;8;__n_igo;-0.000
en;6;wendigo;9;__nd_g_;1.134
en;6;kershaw;0;___shaw;1.540
en;6;kershaw;1;___shaw;1.540
en;6;kershaw;2;___shaw;1.540
en;6;kershaw;3;__rsha_;0.146
en;6;kershaw;4;___shaw;1.540
en;6;kershaw;5;____ha_;4.137
en;6;kershaw;6;____haw;1.540
en;6;kershaw;7;___shaw;1.540
en;6;kershaw;8;___shaw;1.540
en;6;kershaw;9;____haw;1.540
en;6;granary;0;___nary;0.968
en;6;granary;1;____ary;2.563
en;6;granary;2;_____ry;4.258
en;6;granary;3;____ary;2.563
en;6;granary;4;__anary;-0.000
en;6;granary;5;___n_ry;0.752
en;6;granary;6;__a_ary;-0.000
en;6;granary;7;___nary;0.968
en;6;granary;8;___nar_;1.934
en;6;granary;9;_____r_;7.314
en;6;burkett;0;___kett;1.189
en;6;burkett;1;__rk_t_;0.364
en;6;burkett;2;___ket_;2.763
en;6;burkett;3;__r_ett;2.417
en;6;burkett;4;___kett;1.189
en;6;burkett;5;__rkett;-0.000
en;6;burkett;6;__rkett;-0.000
en;6;burkett;7;___k_tt;1.189
en;6;burkett;8;__r__t_;3.200
en;6;burkett;9;__rket_;0.364
en;6;madelyn;0;___elyn;0.655
en;6;madelyn;1;___elyn;0.655
en;6;madelyn;2;____ly_;2.098
en;6;madelyn;3;__delyn;-0.000
en;6;madelyn;4;__d_lyn;-0.000
en;6;madelyn;5;___elyn;0.655
en;6;madelyn;6;_____yn;2.249
en;6;madelyn;7;___e_y_;0.655
en;6;madelyn;8;___elyn;0.655
en;6;madelyn;9;___e_y_;0.655
en;6;fervour;0;_____ur;3.766
en;6;fervour;1;____our;3.237
en;6;fervour;2;____our;3.237
en;6;fervour;3;__rvour;-0.000
en;6;fervour;4;__rvou_;0.039
en;6;fervour;5;_____ur;3.766
en;6;fervour;6;___v_ur;0.561
en;6;fervour;7;_____ur;3.766
en;6;fervour;8;___v_ur;0.561
en;6;fervour;9;____our;3.237
en;6;mallika;0;__l_ika;-0.000
en;6;mallika;1;__ll_k_;-0.000
en;6;mallika;2;_____ka;3.726
en;6;mallika;3;____ika;1.911
en;6;mallika;4;_____ka;3.726
en;6;mallika;5;_____ka;3.726
en;6;mallika;6;____ika;1.911
en;6;mallika;7;___lik_;0.951
en;6;mallika;8;_____k_;3.382
en;6;mallika;9;___l_k_;0.951
en;6;prestes;0;____te_;5.640
en;6;prestes;1;____tes;1.026
en;6;prestes;2;__e_te_;3.695
en;6;prestes;3;____tes;1.026
en;6;prestes;4;__e_tes;1.312
en;6;prestes;5;___stes;0.888
en;6;prestes;6;___stes;0.888
en;6;prestes;7;__e_tes;1.312
en;6;prestes;8;__e_tes;1.312
en;6;prestes;9;___stes;0.888
en;6;deflate;0;____at_;3.538
en;6;deflate;1;____at_;3.538
en;6;deflate;2;___late;1.837
en;6;deflate;3;____ate;2.659
en;6;deflate;4;____ate;2.659
en;6;deflate;5;__f__te;1.463
en;6;deflate;6;__f_ate;0.846
en;6;deflate;7;__f_ate;0.846
en;6;deflate;8;___lat_;1.837
en;6;deflate;9;___l_te;2.257
en;6;wolcott;0;_____tt;4.058
en;6;wolcott;1;___cott;1.260
en;6;wolcott;2;___cott;1.260
en;6;wolcott;3;__lcott;0.995
en;6;wolcott;4;____ott;1.664
en;6;wolcott;5;____ott;1.664
en;6;wolcott;6;____ott;1.664
en;6;wolcott;7;__lcot_;0.995
en;6;wolcott;8;___c_tt;1.728
en;6;wolcott;9;___c_t_;2.081
en;6;gouging;0;_____ng;6.582
en;6;gouging;1;___g_ng;3.558
en;6;gouging;2;__u__ng;2.963
en;6;gouging;3;__uging;-0.000
en;6;gouging;4;__u_ing;2.933
en;6;gouging;5;____ing;6.570
en;6;gouging;6;___ging;3.520
en;6;gouging;7;____ing;6.570
en;6;gouging;8;__ug_ng;-0.000
en;6;gouging;9;____ing;6.570
en;6;elysian;0;___s_a_;3.163
en;6;elysian;1;_____an;6.058
en;6;elysian;2;____ian;3.022
en;6;elysian;3;____ian;3.022
en;6;elysian;4;___s_an;1.172
en;6;elysian;5;___sian;0.393
en;6;elysian;6;___s_an;1.172
en;6;elysian;7;__y_ian;0.913
en;6;elysian;8;_____an;6.058
en;6;elysian;9;____ia_;3.285
en;6;aquinas;0;___i_as;2.407
en;6;aquinas;1;___ina_;2.811
en;6;aquinas;2;____nas;1.447
en;6;aquinas;3;____na_;3.411
en;6;aquinas;4;__uina_;-0.000
en;6;aquinas;5;__u_nas;0.984
en;6;aquinas;6;_____a_;6.938
en;6;aquinas;7;____na_;3.411
en;6;aquinas;8;____nas;1.447
en;6;aquinas;9;____nas;1.447
en;6;pallets;0;____ets;4.182
en;6;pallets;1;___let_;2.763
en;6;pallets;2;____ets;4.182
en;6;pallets;3;___lets;2.419
en;6;pallets;4;___lets;2.419
en;6;pallets;5;____et_;4.987
en;6;pallets;6;__l_ets;1.104
en;6;pallets;7;___lets;2.419
en;6;pallets;8;__ll_t_;1.151
en;6;pallets;9;___l_ts;2.604
en;6;debussy;0;___ussy;-0.000
en;6;debussy;1;____ss_;2.966
en;6;debussy;2;_____s_;4.903
en;6;debussy;3;____ssy;0.670
en;6;debussy;4;___u_sy;-0.000
en;6;debussy;5;___u_sy;-0.000
en;6;debussy;6;_____sy;2.193
en;6;debussy;7;____ss_;2.966
en;6;debussy;8;____ssy;0.670
en;6;debussy;9;___ussy;-0.000
en;6;bluffed;0;____fe_;2.663
en;6;bluffed;1;____fed;1.594
en;6;bluffed;2;___ffe_;1.896
en;6;bluffed;3;____fe_;2.663
en;6;bluffed;4;____fed;1.594
en;6;bluffed;5;___f_ed;3.372
en;6;bluffed;6;__u__ed;4.686
en;6;bluffed;7;__uffed;0.604
en;6;bluffed;8;____fed;1.594
en;6;bluffed;9;__uffed;0.604
en;6;idolize;0;__ol_ze;-0.000
en;6;idolize;1;__ol_ze;-0.000
en;6;idolize;2;___liz_;0.120
en;6;idolize;3;___l_z_;0.381
en;6;idolize;4;____ize;0.262
en;6;idolize;5;___lize;0.120
en;6;idolize;6;____ize;0.262
en;6;idolize;7;___lize;0.120
en;6;idolize;8;___l_ze;0.381
en;6;idolize;9;___lize;0.120
en;6;hatsuko;0;__t_uko;2.259
en;6;hatsuko;1;__tsuko;2.259
en;6;hatsuko;2;___suko;2.259
en;6;hatsuko;3;_____ko;3.819
en;6;hatsuko;4;___suk_;3.851
en;6;hatsuko;5;____uk_;4.256
en;6;hatsuko;6;____uko;2.528
en;6;hatsuko;7;____uko;2.528
en;6;hatsuko;8;___suko;2.259
en;6;hatsuko;9;__tsuko;2.259
en;6;casimir;0;____mir;0.595
en;6;casimir;1;__s__i_;4.186
en;6;casimir;2;_____ir;2.247
en;6;casimir;3;____mir;0.595
en;6;casimir;4;____mir;0.595
en;6;casimir;5;__s_mi_;0.595
en;6;casimir;6;__s_mir;0.595
en;6;casimir;7;_____ir;2.247
en;6;casimir;8;_____ir;2.247
en;6;casimir;9;___imir;-0.000
en;6;antares;0;_____e_;8.380
en;6;antares;1;____re_;5.077
en;6;antares;2;__tare_;-0.000
en;6;antares;3;___ares;0.472
en;6;antares;4;___are_;2.567
en;6;antares;5;____re_;5.077
en;6;antares;6;_____es;6.839
en;6;antares;7;___ares;0.472
en;6;antares;8;__t__es;4.260
en;6;antares;9;_____e_;8.380
en;6;tamanna;0;_____na;5.337
en;6;tamanna;1;___anna;3.021
en;6;tamanna;2;____nna;3.392
en;6;tamanna;3;__manna;-0.000
en;6;tamanna;4;__manna;-0.000
en;6;tamanna;5;__manna;-0.000
en;6;tamanna;6;__ma_n_;0.301
en;6;tamanna;7;___anna;3.021
en;6;tamanna;8;__ma_na;-0.000
en;6;tamanna;9;____nna;3.392
en;6;capella;0;__pella;-0.000
en;6;capella;1;_____la;4.229
en;6;capella;2;___ella;2.147
en;6;capella;3;___ella;2.147
en;6;capella;4;___ella;2.147
en;6;capella;5;____lla;2.831
en;6;capella;6;____lla;2.831
en;6;capella;7;___ella;2.147
en;6;capella;8;____lla;2.831
en;6;capella;9;_____l_;6.175
en;6;carissa;0;___issa;1.284
en;6;carissa;1;___issa;1.284
en;6;carissa;2;___issa;1.284
en;6;carissa;3;__riss_;1.546
en;6;carissa;4;__r_ssa;1.024
en;6;carissa;5;____ss_;2.966
en;6;carissa;6;____ss_;2.966
en;6;carissa;7;__riss_;1.546
en;6;carissa;8;___iss_;1.890
en;6;carissa;9;__r_ssa;1.024
en;6;haqqani;0;___qani;-0.000
en;6;haqqani;1;____ani;2.852
en;6;haqqani;2;____ani;2.852
en;6;haqqani;3;____ani;2.852
en;6;haqqani;4;___q_ni;-0.000
en;6;haqqani;5;___qan_;-0.000
en;6;haqqani;6;__qqani;-0.000
en;6;haqqani;7;__qqan_;-0.000
en;6;haqqani;8;____ani;2.852
en;6;haqqani;9;__qqani;-0.000
en;6;roomies;0;___m_es;1.089
en;6;roomies;1;____ies;5.095
en;6;roomies;2;____ies;5.095
en;6;roomies;3;____ie_;4.884
en;6;roomies;4;__omies;-0.000
en;6;roomies;5;___m_es;1.089
en;6;roomies;6;____ie_;4.884
en;6;roomies;7;____ies;5.095
en;6;roomies;8;___mie_;1.376
en;6;roomies;9;__omie_;-0.000
en;6;seaport;0;___port;1.115
en;6;seaport;1;____or_;4.111
en;6;seaport;2;__aport;-0.000
en;6;seaport;3;__a__rt;-0.000
en;6;seaport;4;__aport;-0.000
en;6;seaport;5;____ort;1.666
en;6;seaport;6;____or_;4.111
en;6;seaport;7;____ort;1.666
en;6;seaport;8;____ort;1.666
en;6;seaport;9;___por_;1.148
en;6;vespers;0;___p_r_;3.214
en;6;vespers;1;___per_;4.000
en;6;vespers;2;__s__rs;2.120
en;6;vespers;3;____ers;6.186
en;6;vespers;4;__sp_rs;-0.000
en;6;vespers;5;___pers;3.862
en;6;vespers;6;___pers;3.862
en;6;vespers;7;___p_r_;3.214
en;6;vespers;8;__spers;-0.000
en;6;vespers;9;____ers;6.186
en;6;hotspot;0;___spo_;-0.000
en;6;hotspot;1;__t_pot;-0.000
en;6;hotspot;2;____po_;1.359
en;6;hotspot;3;__tspot;-0.000
en;6;hotspot;4;____po_;1.359
en;6;hotspot;5;_____ot;3.098
en;6;hotspot;6;__ts_ot;0.523
en;6;hotspot;7;___spot;-0.000
en;6;hotspot;8;___spot;-0.000
en;6;hotspot;9;____pot;0.321
en;6;trellis;0;___l_is;0.675
en;6;trellis;1;____lis;1.116
en;6;trellis;2;___l_i_;1.350
en;6;trellis;3;___llis;0.372
en;6;trellis;4;___l_is;0.675
en;6;trellis;5;____lis;1.116
en;6;trellis;6;___lli_;1.640
en;6;trellis;7;____li_;2.814
en;6;trellis;8;___llis;0.372
en;6;trellis;9;____lis;1.116
en;6;perjure;0;___jure;0.689
en;6;perjure;1;_____re;4.277
en;6;perjure;2;___jure;0.689
en;6;perjure;3;___jure;0.689
en;6;perjure;4;__rj_re;-0.000
en;6;perjure;5;__r_ure;0.449
en;6;perjure;6;____ure;3.294
en;6;perjure;7;__r__re;1.190
en;6;perjure;8;___jure;0.689
en;6;perjure;9;____ure;3.294
en;6;junichi;0;___i_hi;2.246
en;6;junichi;1;__n__h_;0.195
en;6;junichi;2;__n_chi;0.918
en;6;junichi;3;___i_hi;2.246
en;6;junichi;4;___ichi;2.246
en;6;junichi;5;___ichi;2.246
en;6;junichi;6;_____h_;2.574
en;6;junichi;7;____chi;3.721
en;6;junichi;8;____chi;3.721
en;6;junichi;9;___ich_;2.357
en;6;menorah;0;___ora_;2.145
en;6;menorah;1;__norah;-0.000
en;6;menorah;2;____rah;0.443
en;6;menorah;3;____ra_;3.657
en;6;menorah;4;__norah;-0.000
en;6;menorah;5;__n__ah;-0.000
en;6;menorah;6;____ra_;3.657
en;6;menorah;7;__n_rah;-0.000
en;6;menorah;8;____rah;0.443
en;6;menorah;9;__norah;-0.000
en;6;amphora;0;_____ra;4.168
en;6;amphora;1;___hora;-0.000
en;6;amphora;2;___hora;-0.000
en;6;amphora;3;__phora;-0.000
en;6;amphora;4;___hora;-0.000
en;6;amphora;5;____ora;1.794
en;6;amphora;6;__p_ora;-0.000
en;6;amphora;7;___hora;-0.000
en;6;amphora;8;__phora;-0.000
en;6;amphora;9;__p_or_;1.235
en;6;gravest;0;___vest;0.864
en;6;gravest;1;___ves_;0.864
en;6;gravest;2;___vest;0.864
en;6;gravest;3;_____st;4.268
en;6;gravest;4;__a_est;1.983
en;6;gravest;5;__avest;0.538
en;6;gravest;6;___vest;0.864
en;6;gravest;7;___ves_;0.864
en;6;gravest;8;____est;4.593
en;6;gravest;9;_____st;4.268
en;6;utensil;0;___nsil;-0.000
en;6;utensil;1;____si_;3.115
en;6;utensil;2;__ensil;-0.000
en;6;utensil;3;___nsil;-0.000
en;6;utensil;4;__ensi_;-0.000
en;6;utensil;5;___nsi_;0.423
en;6;utensil;6;____sil;-0.000
en;6;utensil;7;__e_sil;-0.000
en;6;utensil;8;____si_;3.115
en;6;utensil;9;____sil;-0.000
en;6;pitying;0;___yin_;1.586
en;6;pitying;1;____ing;6.570
en;6;pitying;2;__tying;0.998
en;6;pitying;3;__t_ing;1.972
en;6;pitying;4;____in_;6.776
en;6;pitying;5;___y_ng;1.586
en;6;pitying;6;__t__ng;1.972
en;6;pitying;7;____in_;6.776
en;6;pitying;8;___ying;1.586
en;6;pitying;9;___ying;1.586
en;6;fending;0;___ding;3.900
en;6;fending;1;__nding;2.836
en;6;fending;2;__n_ing;4.220
en;6;fending;3;___ding;3.900
en;6;fending;4;____ing;6.570
en;6;fending;5;____in_;6.776
en;6;fending;6;__nd_ng;2.855
en;6;fending;7;__n_ing;4.220
en;6;fending;8;__nd_ng;2.855
en;6;fending;9;_____ng;6.582
en;6;orbison;0;_____on;5.512
en;6;orbison;1;___i_on;2.902
en;6;orbison;2;___i_o_;3.990
en;6;orbison;3;___i_on;2.902
en;6;orbison;4;__bi_on;0.991
en;6;orbison;5;____son;4.187
en;6;orbison;6;___ison;2.355
en;6;orbison;7;__bi_on;0.991
en;6;orbison;8;__bison;-0.000
en;6;orbison;9;___iso_;2.738
en;6;tullius;0;___lius;-0.000
en;6;tullius;1;__l_ius;1.208
en;6;tullius;2;__lliu_;-0.000
en;6;tullius;3;__l__us;2.015
en;6;tullius;4;____ius;2.611
en;6;tullius;5;___lius;-0.000
en;6;tullius;6;_____u_;4.457
en;6;tullius;7;__ll_us;0.730
en;6;tullius;8;__l_ius;1.208
en;6;tullius;9;___l_us;0.625
en;6;morbius;0;_____us;3.593
en;6;morbius;1;__rbiu_;-0.000
en;6;morbius;2;___b_us;-0.000
en;6;morbius;3;____iu_;3.308
en;6;morbius;4;___bius;-0.000
en;6;morbius;5;__r_ius;0.989
en;6;morbius;6;_____u_;4.457
en;6;morbius;7;___bius;-0.000
en;6;morbius;8;__rb_us;-0.000
en;6;morbius;9;_____u_;4.457
en;6;namibia;0;__m_bia;-0.000
en;6;namibia;1;___ibia;-0.000
en;6;namibia;2;___ibia;-0.000
en;6;namibia;3;__m_bi_;-0.000
en;6;namibia;4;_____ia;5.109
en;6;namibia;5;____bia;-0.000
en;6;namibia;6;____bia;-0.000
en;6;namibia;7;___ibia;-0.000
en;6;namibia;8;___ibi_;0.552
en;6;namibia;9;_____ia;5.109
en;6;menzies;0;__nzies;-0.000
en;6;menzies;1;__n__e_;3.998
en;6;menzies;2;_____es;6.839
en;6;menzies;3;____ie_;4.884
en;6;menzies;4;____ies;5.095
en;6;menzies;5;__nz_es;-0.000
en;6;menzies;6;___zies;0.748
en;6;menzies;7;____ies;5.095
en;6;menzies;8;___zies;0.748
en;6;menzies;9;___z_es;1.724
en;6;rusting;0;_____n_;7.309
en;6;rusting;1;____ing;6.570
en;6;rusting;2;___ting;3.811
en;6;rusting;3;___tin_;3.999
en;6;rusting;4;___tin_;3.999
en;6;rusting;5;____ing;6.570
en;6;rusting;6;__sting;3.197
en;6;rusting;7;__stin_;3.314
en;6;rusting;8;___ting;3.811
en;6;rusting;9;___ting;3.811
en;6;starves;0;____ves;3.195
en;6;starves;1;_____es;6.839
en;6;starves;2;___rves;1.265
en;6;starves;3;_____es;6.839
en;6;starves;4;____ves;3.195
en;6;starves;5;_____es;6.839
en;6;starves;6;__a__es;4.015
en;6;starves;7;___rve_;1.808
en;6;starves;8;___r_e_;4.429
en;6;starves;9;__arves;1.265
en;6;handoff;0;__ndof_;-0.000
en;6;handoff;1;___doff;-0.000
en;6;handoff;2;__ndof_;-0.000
en;6;handoff;3;____of_;3.286
en;6;handoff;4;____off;3.132
en;6;handoff;5;___doff;-0.000
en;6;handoff;6;____off;3.132
en;6;handoff;7;___doff;-0.000
en;6;handoff;8;___d_f_;1.788
en;6;handoff;9;____off;3.132
en;6;nishida;0;__shida;1.185
en;6;nishida;1;___h_d_;1.856
en;6;nishida;2;____id_;2.346
en;6;nishida;3;___h_da;1.632
en;6;nishida;4;__s_ida;1.185
en;6;nishida;5;_____da;3.747
en;6;nishida;6;____ida;1.094
en;6;nishida;7;_____da;3.747
en;6;nishida;8;__shid_;1.588
en;6;nishida;9;__s_ida;1.185
en;6;unicron;0;___cron;0.996
en;6;unicron;1;___cron;0.996
en;6;unicron;2;__icron;0.996
en;6;unicron;3;___cron;0.996
en;6;unicron;4;__i_ron;0.996
en;6;unicron;5;___cron;0.996
en;6;unicron;6;__ic_on;0.996
en;6;unicron;7;___cron;0.996
en;6;unicron;8;___c_on;0.941
en;6;unicron;9;__icro_;0.996
en;6;resided;0;___ide_;1.839
en;6;resided;1;___ide_;1.839
en;6;resided;2;____ded;3.105
en;6;resided;3;___i_ed;3.909
en;6;resided;4;___i_ed;3.909
en;6;resided;5;__sided;-0.000
en;6;resided;6;___ide_;1.839
en;6;resided;7;__sided;-0.000
en;6;resided;8;__s_ded;-0.000
en;6;resided;9;___ided;0.608
en;6;linkage;0;____age;3.960
en;6;linkage;1;_____g_;3.962
en;6;linkage;2;_____g_;3.962
en;6;linkage;3;___kage;0.275
en;6;linkage;4;___kage;0.275
en;6;linkage;5;___kag_;0.275
en;6;linkage;6;__nkag_;-0.000
en;6;linkage;7;___kage;0.275
en;6;linkage;8;____age;3.960
en;6;linkage;9;____age;3.960
en;6;paradis;0;____dis;0.993
en;6;paradis;1;____dis;0.993
en;6;paradis;2;__r_dis;-0.000
en;6;paradis;3;____dis;0.993
en;6;paradis;4;____dis;0.993
en;6;paradis;5;____dis;0.993
en;6;paradis;6;___a_is;1.969
en;6;paradis;7;_____i_;6.578
en;6;paradis;8;___adis;-0.000
en;6;paradis;9;__r_dis;-0.000
en;6;wetsuit;0;____ui_;3.290
en;6;wetsuit;1;__tsuit;-0.000
en;6;wetsuit;2;__tsuit;-0.000
en;6;wetsuit;3;____uit;2.486
en;6;wetsuit;4;____uit;2.486
en;6;wetsuit;5;___s_i_;3.679
en;6;wetsuit;6;_____i_;6.578
en;6;wetsuit;7;__tsui_;-0.000
en;6;wetsuit;8;____uit;2.486
en;6;wetsuit;9;__t_uit;-0.000
en;6;michela;0;___h_la;-0.000
en;6;michela;1;____ela;2.581
en;6;michela;2;____ela;2.581
en;6;michela;3;___hela;-0.000
en;6;michela;4;___hela;-0.000
en;6;michela;5;__c__la;1.318
en;6;michela;6;___hela;-0.000
en;6;michela;7;__chel_;0.340
en;6;michela;8;____ela;2.581
en;6;michela;9;____ela;2.581
en;6;mariska;0;___isk_;-0.000
en;6;mariska;1;____ska;-0.000
en;6;mariska;2;_____ka;3.726
en;6;mariska;3;____ska;-0.000
en;6;mariska;4;___isk_;-0.000
en;6;mariska;5;____ska;-0.000
en;6;mariska;6;__ri_ka;-0.000
en;6;mariska;7;___i_k_;2.030
en;6;mariska;8;____ska;-0.000
en;6;mariska;9;__r_ska;-0.000
en;6;lockjaw;0;___kjaw;-0.000
en;6;lockjaw;1;____jaw;-0.000
en;6;lockjaw;2;__ckja_;-0.000
en;6;lockjaw;3;_____aw;2.964
en;6;lockjaw;4;____jaw;-0.000
en;6;lockjaw;5;___kjaw;-0.000
en;6;lockjaw;6;__ckjaw;-0.000
en;6;lockjaw;7;__c_jaw;-0.000
en;6;lockjaw;8;___kja_;-0.000
en;6;lockjaw;9;__c__a_;3.775
en;6;echolls;0;____lls;2.470
en;6;echolls;1;__holl_;-0.000
en;6;echolls;2;___oll_;1.509
en;6;echolls;3;___olls;1.116
en;6;echolls;4;____lls;2.470
en;6;echolls;5;___o_ls;0.679
en;6;echolls;6;__h_lls;-0.000
en;6;echolls;7;____ll_;2.985
en;6;echolls;8;_____ls;4.363
en;6;echolls;9;____lls;2.470
en;6;wetback;0;___back;1.460
en;6;wetback;1;___back;1.460
en;6;wetback;2;_____ck;4.711
en;6;wetback;3;__t__ck;0.995
en;6;wetback;4;_____ck;4.711
en;6;wetback;5;____ack;2.379
en;6;wetback;6;____ac_;3.394
en;6;wetback;7;___b_ck;1.783
en;6;wetback;8;__t_ack;1.225
en;6;wetback;9;___b_ck;1.783
en;6;pausing;0;___s_ng;3.503
en;6;pausing;1;___s_n_;4.217
en;6;pausing;2;_____ng;6.582
en;6;pausing;3;____ing;6.570
en;6;pausing;4;_____n_;7.309
en;6;pausing;5;__using;1.951
en;6;pausing;6;_____ng;6.582
en;6;pausing;7;____ing;6.570
en;6;pausing;8;____ing;6.570
en;6;pausing;9;__u_in_;3.410
en;6;chernov;0;____nov;0.992
en;6;chernov;1;__e__o_;3.302
en;6;chernov;2;___rnov;-0.000
en;6;chernov;3;___r_ov;-0.000
en;6;chernov;4;___r_ov;-0.000
en;6;chernov;5;__e_no_;0.242
en;6;chernov;6;_____ov;2.664
en;6;chernov;7;___r_ov;-0.000
en;6;chernov;8;__e_nov;-0.000
en;6;chernov;9;____nov;0.992
en;6;grecian;0;___c_an;-0.000
en;6;grecian;1;_____an;6.058
en;6;grecian;2;____ian;3.022
en;6;grecian;3;_____an;6.058
en;6;grecian;4;___cian;-0.000
en;6;grecian;5;_____a_;6.938
en;6;grecian;6;____ian;3.022
en;6;grecian;7;___cian;-0.000
en;6;grecian;8;__e__an;2.612
en;6;grecian;9;____ian;3.022
en;6;brioche;0;____che;1.909
en;6;brioche;1;___oche;0.952
en;6;brioche;2;____che;1.909
en;6;brioche;3;__i_che;-0.000
en;6;brioche;4;____che;1.909
en;6;brioche;5;__i_che;-0.000
en;6;brioche;6;____che;1.909
en;6;brioche;7;___o_he;0.952
en;6;brioche;8;_____h_;2.574
en;6;brioche;9;___och_;0.952
en;6;lucilla;0;___illa;2.116
en;6;lucilla;1;____ll_;2.985
en;6;lucilla;2;____lla;2.831
en;6;lucilla;3;____lla;2.831
en;6;lucilla;4;____ll_;2.985
en;6;lucilla;5;____ll_;2.985
en;6;lucilla;6;___illa;2.116
en;6;lucilla;7;____lla;2.831
en;6;lucilla;8;__ci_la;-0.000
en;6;lucilla;9;___illa;2.116
en;6;bratton;0;____ton;4.309
en;6;bratton;1;____ton;4.309
en;6;bratton;2;_____on;5.512
en;6;bratton;3;__a_ton;2.457
en;6;bratton;4;_____on;5.512
en;6;bratton;5;___tton;1.476
en;6;bratton;6;____ton;4.309
en;6;bratton;7;___tton;1.476
en;6;bratton;8;____ton;4.309
en;6;bratton;9;__a__o_;3.942
en;6;oratory;0;____or_;4.111
en;6;oratory;1;___tory;1.384
en;6;oratory;2;____or_;4.111
en;6;oratory;3;____or_;4.111
en;6;oratory;4;__a_ory;-0.000
en;6;oratory;5;____or_;4.111
en;6;oratory;6;__a__ry;1.828
en;6;oratory;7;_____ry;4.258
en;6;oratory;8;____ory;1.823
en;6;oratory;9;____ory;1.823
en;6;erlynne;0;___ynne;-0.000
en;6;erlynne;1;____nne;2.641
en;6;erlynne;2;____nne;2.641
en;6;erlynne;3;__l__ne;1.832
en;6;erlynne;4;_____ne;2.727
en;6;erlynne;5;_____ne;2.727
en;6;erlynne;6;____nne;2.641
en;6;erlynne;7;____nn_;4.202
en;6;erlynne;8;___ynne;-0.000
en;6;erlynne;9;___ynne;-0.000
en;6;whooped;0;___o_ed;3.876
en;6;whooped;1;__o__ed;4.292
en;6;whooped;2;__ooped;1.874
en;6;whooped;3;____ped;3.750
en;6;whooped;4;___o_ed;3.876
en;6;whooped;5;___o_e_;4.868
en;6;whooped;6;__ooped;1.874
en;6;whooped;7;_____ed;7.323
en;6;whooped;8;___oped;1.874
en;6;whooped;9;____ped;3.750
en;6;chumhum;0;____hu_;2.588
en;6;chumhum;1;___m_um;0.510
en;6;chumhum;2;____hum;1.526
en;6;chumhum;3;_____um;3.987
en;6;chumhum;4;____hu_;2.588
en;6;chumhum;5;____hum;1.526
en;6;chumhum;6;____hum;1.526
en;6;chumhum;7;___m_u_;2.986
en;6;chumhum;8;____hu_;2.588
en;6;chumhum;9;____hum;1.526
en;6;hollers;0;___lers;2.739
en;6;hollers;1;___lers;2.739
en;6;hollers;2;__llers;1.653
en;6;hollers;3;___l_rs;2.213
en;6;hollers;4;__l_ers;2.903
en;6;hollers;5;____ers;6.186
en;6;hollers;6;___lers;2.739
en;6;hollers;7;____ers;6.186
en;6;hollers;8;____ers;6.186
en;6;hollers;9;___lers;2.739
en;6;roebuck;0;___b_c_;1.965
en;6;roebuck;1;_____ck;4.711
en;6;roebuck;2;____uc_;2.166
en;6;roebuck;3;___b_ck;1.783
en;6;roebuck;4;____uck;1.369
en;6;roebuck;5;___buck;-0.000
en;6;roebuck;6;_____ck;4.711
en;6;roebuck;7;___buck;-0.000
en;6;roebuck;8;____uck;1.369
en;6;roebuck;9;__e__ck;-0.000
en;6;beekman;0;___k_a_;4.659
en;6;beekman;1;___kman;3.597
en;6;beekman;2;___kman;3.597
en;6;beekman;3;__ekman;-0.000
en;6;beekman;4;___k_a_;4.659
en;6;beekman;5;__e_man;1.730
en;6;beekman;6;____man;5.745
en;6;beekman;7;____man;5.745
en;6;beekman;8;____man;5.745
en;6;beekman;9;__ekman;-0.000
en;6;andrade;0;___rad_;1.348
en;6;andrade;1;__drade;-0.000
en;6;andrade;2;__dr_de;-0.000
en;6;andrade;3;_____de;2.964
en;6;andrade;4;_____de;2.964
en;6;andrade;5;___r_d_;2.762
en;6;andrade;6;__d_ade;-0.000
en;6;andrade;7;___rade;1.137
en;6;andrade;8;__d_ad_;-0.000
en;6;andrade;9;_____de;2.964
en;6;microns;0;__c_ons;1.846
en;6;microns;1;____ons;4.493
en;6;microns;2;___rons;1.302
en;6;microns;3;____ons;4.493
en;6;microns;4;___rons;1.302
en;6;microns;5;__c__ns;2.488
en;6;microns;6;___r_ns;1.683
en;6;microns;7;____ons;4.493
en;6;microns;8;____on_;3.036
en;6;microns;9;___r_ns;1.683
en;6;mongkok;0;___gkok;0.350
en;6;mongkok;1;__ng_ok;0.350
en;6;mongkok;2;___gkok;0.350
en;6;mongkok;3;___g_o_;2.187
en;6;mongkok;4;__ng_o_;1.349
en;6;mongkok;5;___g_o_;2.187
en;6;mongkok;6;___gkok;0.350
en;6;mongkok;7;_____ok;2.352
en;6;mongkok;8;__ngkok;0.350
en;6;mongkok;9;__ng_ok;0.350
en;6;ageless;0;__e_ess;0.137
en;6;ageless;1;____es_;5.426
