,epoch,f2mean_neg,f2mean_pos,f6mean_neg,f6mean_pos,f2error_neg,f2error_pos,f6error_neg,f6error_pos
42,130.0,0.03444904058225373,0.037555101274750965,0.03804987286598005,0.02971679584197457,0.01602355387042421,0.016253276573421883,0.014414598264460331,0.013925725162259046
43,135.0,0.03617447246049831,0.039400016680423686,0.03992365024797876,0.031247418958338977,0.015242756062969952,0.015406497164004997,0.013380090060312703,0.013349543570334592
44,135.0,0.03854918499967568,0.042205601653977694,0.044741223878256214,0.03400865459642291,,,,
45,137.5,0.03656918657949081,0.03997860359911375,0.0401784352958688,0.03173462264059175,0.015637470181962453,0.015985084082695063,0.01363487510820274,0.013836747252587368
46,140.0,0.040194917402292536,0.043892792438268935,0.046425052117588884,0.03563947657608832,,,,
47,142.5,0.03790118121745525,0.04133851094690248,0.04170387315840105,0.03289114504473045,0.01522537409616692,0.015441217267825593,0.012942729282041331,0.013621899423654724
48,145.0,0.03847251420947221,0.041717845027473874,0.04222841579567746,0.03339709925643553,0.01579670708818388,0.015820551348396984,0.013467271919317741,0.014127853635359802
49,145.0,0.04159174412003537,0.04538432789121548,0.04784513230662739,0.037065925772818385,,,,
50,150.0,0.04006728115650772,0.04336333774664032,0.043917389094135395,0.03489498619743809,0.015092823446945434,0.014968694066181202,0.012685674075004582,0.013590860251062946
51,150.0,0.04296256123041185,0.04671704111730023,0.04907733157623295,0.03849324103152616,,,,
52,155.0,0.044305021529581066,0.047962519811336465,0.050426888336317935,0.03979682304986601,,,,
53,160.0,0.04569488933881269,0.049238120247463685,0.05183282759146038,0.041061887807722,,,,
54,165.0,0.04679202682619831,0.05036259152193342,0.05274824280128623,0.04224219136414775,,,,
55,170.0,0.04787390334421022,0.051483127446741016,0.053923432180023136,0.04343022726943087,,,,
56,175.0,0.04897333434183684,0.052451829888998484,0.055104104709958315,0.04453862793834831,,,,
57,180.0,0.05017165856691706,0.05341003577553372,0.05598729844659183,0.04572658077593987,,,,
58,185.0,0.0554225695856246,0.05346722654638751,0.05509065019802415,0.047258185477442004,,,,
59,190.0,0.05601280938241802,0.05437670273797718,0.055697992960631854,0.04805953623038933,,,,
60,195.0,0.056791582727318324,0.05527854913025835,0.05628290690937459,0.04902336672777787,,,,
61,200.0,0.0577068445640029,0.05607276959113221,0.0570327634394785,0.04988386048521239,,,,
