,epoch,f2mean_neg,f2mean_pos,f6mean_neg,f6mean_pos,f2error_neg,f2error_pos,f6error_neg,f6error_pos
44,125.0,0.03787937567583508,0.040134205675361655,0.04362194276502989,0.0335325852053516,,,,
45,127.5,0.03556794528423651,0.036789134049809914,0.0405916138319482,0.031600124811803465,0.015724691352231028,0.01486079082326132,0.015281755206655442,0.014118129105442048
46,130.0,0.036061994168657185,0.037252514310007916,0.04097782307148917,0.03210883133321041,0.0162187402366517,0.01532417108345932,0.015667964446196413,0.014626835626848998
47,130.0,0.039878740619300544,0.04186726037062325,0.04548445047765326,0.0352577402688206,,,,
48,130.0,0.039878740619300544,0.04186726037062325,0.04548445047765326,0.0352577402688206,,,,
49,135.0,0.03772711126203368,0.03901673388119349,0.04260140681319477,0.03363275826137945,0.015510910232241566,0.01445227539032154,0.01470952013640966,0.014066043111891927
50,135.0,0.041690178658043454,0.0436817492206668,0.04721681738438413,0.03697874093673245,,,,
51,135.0,0.041690178658043454,0.0436817492206668,0.04721681738438413,0.03697874093673245,,,,
52,137.5,0.03827300253835951,0.039567759877404865,0.04322714612199324,0.03414287097379774,0.01605680150856739,0.015003301386532912,0.015335259445208133,0.014576155824310221
53,140.0,0.043368454083637376,0.04535666568866935,0.04881298195604415,0.03860251948505166,,,,
54,140.0,0.043368454083637376,0.04535666568866935,0.04881298195604415,0.03860251948505166,,,,
55,142.5,0.0397183648610737,0.041145674943288885,0.04479354297629922,0.03544068455848881,0.015610827311601313,0.014340472017308353,0.014808992911178357,0.014190379878858251
56,145.0,0.04497856119398117,0.04696378874855262,0.05014231188346995,0.040195478691430926,,,,
57,145.0,0.040258130867686565,0.04158141740659403,0.045288451144020754,0.03589387891104303,0.016150593318214182,0.014776214480613496,0.015303901078899894,0.014643574231412465
58,145.0,0.04497856119398117,0.04696378874855262,0.05014231188346995,0.040195478691430926,,,,
59,150.0,0.0465235081074326,0.04828362716224111,0.05144991780832684,0.041575954216903147,,,,
60,150.0,0.04195794673919414,0.04316131661485706,0.047194151306913505,0.037377225895382026,0.015231352283855233,0.013892017924211195,0.01415530996017468,0.013962477888275739
61,150.0,0.0465235081074326,0.04828362716224111,0.05144991780832684,0.041575954216903147,,,,
62,155.0,0.04802133974556362,0.04951336723931931,0.052893750566178295,0.04282251572994169,,,,
63,155.0,0.04802133974556362,0.04951336723931931,0.052893750566178295,0.04282251572994169,,,,
64,160.0,0.049316324567244336,0.050679568522327766,0.054283558416627055,0.04397444803531912,,,,
65,160.0,0.049316324567244336,0.050679568522327766,0.054283558416627055,0.04397444803531912,,,,
66,165.0,0.05053244812377218,0.05193646974220817,0.0556906694424997,0.04512208098991498,,,,
67,165.0,0.05053244812377218,0.05193646974220817,0.0556906694424997,0.04512208098991498,,,,
68,170.0,0.051742075313967115,0.05307215004676664,0.05687018874315184,0.04621866459851589,,,,
69,170.0,0.051742075313967115,0.05307215004676664,0.05687018874315184,0.04621866459851589,,,,
70,175.0,0.05286933488502787,0.054214693336977114,0.05779836520151802,0.047356780470979035,,,,
71,175.0,0.05286933488502787,0.054214693336977114,0.05779836520151802,0.047356780470979035,,,,
72,180.0,0.053968605555657835,0.05524688174748602,0.05861066496596711,0.04841270664364397,,,,
73,180.0,0.053968605555657835,0.05524688174748602,0.05861066496596711,0.04841270664364397,,,,
74,185.0,0.054985256105972206,0.056176461814483006,0.0593298553191017,0.04939346576048382,,,,
75,185.0,0.054985256105972206,0.056176461814483006,0.0593298553191017,0.04939346576048382,,,,
76,190.0,0.055891029459839016,0.057009457423185625,0.060159046765943185,0.0504363159013222,,,,
77,190.0,0.055891029459839016,0.057009457423185625,0.060159046765943185,0.0504363159013222,,,,
78,195.0,0.056968612823158474,0.05782132605006954,0.061283452612526615,0.051378301999654014,,,,
79,195.0,0.056968612823158474,0.05782132605006954,0.061283452612526615,0.051378301999654014,,,,
80,200.0,0.05784359242793776,0.05857477899502784,0.0619500652137285,0.05212889003556302,,,,
81,200.0,0.05784359242793776,0.05857477899502784,0.0619500652137285,0.05212889003556302,,,,
